sentence_orig,sentence,label,label_source,has_signoff
play mat,play mat,task,mslatte,0
california insurance,california insurance,task,mslatte,0
clean tubing,clean tubing,task,mslatte,0
realtor email,realtor email,task,mslatte,0
move passwords,move passwords,task,mslatte,0
daycare app,daycare app,task,mslatte,0
email sherman,email sherman,task,mslatte,0
cancel daily burn,cancel daily burn,task,mslatte,0
apply for parking permit,apply for parking permit,task,mslatte,0
exam study,exam study,task,mslatte,0
check to chris,check to chris,task,mslatte,0
clean coffeemaker,clean coffeemaker,task,mslatte,0
buy more chocolates,buy more chocolates,task,mslatte,0
driveway quote,driveway quote,task,mslatte,0
back up and reset phone,back up and reset phone,task,mslatte,0
call paiman,call paiman,task,mslatte,0
bring switch,bring switch,task,mslatte,0
organize filing cabinets,organize filing cabinets,task,mslatte,0
fix planter,fix planter,task,mslatte,0
call demtist,call demtist,task,mslatte,0
clean inside of van,clean inside of van,task,mslatte,0
bridal makeup,bridal makeup,task,mslatte,0
reply to sanchez,reply to sanchez,task,mslatte,0
hallway closet,hallway closet,task,mslatte,0
put ink in printer,put ink in printer,task,mslatte,0
test out app,test out app,task,mslatte,0
buy music stand,buy music stand,task,mslatte,0
pay helga,pay helga,task,mslatte,0
sunglasses 5,sunglasses 5,task,mslatte,0
buy helmets,buy helmets,task,mslatte,0
fix songs,fix songs,task,mslatte,0
call grade,call grade,task,mslatte,0
upgrade comcast,upgrade comcast,task,mslatte,0
pre departure form,pre departure form,task,mslatte,0
spanish quizzes,spanish quizzes,task,mslatte,0
empty bins and fridge,empty bins and fridge,task,mslatte,0
sign up for nclex,sign up for nclex,task,mslatte,0
airbnb update,airbnb update,task,mslatte,0
pwc video interview,pwc video interview,task,mslatte,0
read scripture,read scripture,task,mslatte,0
check roof for leak,check roof for leak,task,mslatte,0
new admit,new admit,task,mslatte,0
led fixtures,led fixtures,task,mslatte,0
accreditation report,accreditation report,task,mslatte,0
get outlook fixed,get outlook fixed,task,mslatte,0
email margus,email margus,task,mslatte,0
stitch fix return,stitch fix return,task,mslatte,0
do the interview,do the interview,task,mslatte,0
activate pcard,activate pcard,task,mslatte,0
drawing 9,drawing 9,task,mslatte,0
tile shopping,tile shopping,task,mslatte,0
check freedompop,check freedompop,task,mslatte,0
learn how to use photoshop,learn how to use photoshop,task,mslatte,0
print daily routine,print daily routine,task,mslatte,0
take trash off,take trash off,task,mslatte,0
send rehearsal report,send rehearsal report,task,mslatte,0
quiz 0,quiz 0,task,mslatte,0
promote fb page,promote fb page,task,mslatte,0
paddle,paddle,task,mslatte,0
email davina,email davina,task,mslatte,0
outstanding quotes,outstanding quotes,task,mslatte,0
kcentra,kcentra,task,mslatte,0
finalize bills,finalize bills,task,mslatte,0
get a trim,get a trim,task,mslatte,0
text vernon,text vernon,task,mslatte,0
get google fiber,get google fiber,task,mslatte,0
thesis reading,thesis reading,task,mslatte,0
drive in movie theater,drive in movie theater,task,mslatte,0
chargers and computer,chargers and computer,task,mslatte,0
pay for mammoth,pay for mammoth,task,mslatte,0
thesis topic,thesis topic,task,mslatte,0
gets meds,gets meds,task,mslatte,0
social media recap,social media recap,task,mslatte,0
swiffer hardwood floors,swiffer hardwood floors,task,mslatte,0
npi number,npi number,task,mslatte,0
get expenses paid,get expenses paid,task,mslatte,0
draft email blast,draft email blast,task,mslatte,0
tuesday classes,tuesday classes,task,mslatte,0
confirm sitter,confirm sitter,task,mslatte,0
scholarly activity,scholarly activity,task,mslatte,0
call hot topic,call hot topic,task,mslatte,0
sweep front steps,sweep front steps,task,mslatte,0
script video,script video,task,mslatte,0
patagonia coats,patagonia coats,task,mslatte,0
plan rock climbing,plan rock climbing,task,mslatte,0
wisconsin tickets,wisconsin tickets,task,mslatte,0
email jacky,email jacky,task,mslatte,0
back fence,back fence,task,mslatte,0
call house inspector,call house inspector,task,mslatte,0
capsule wardrobe,capsule wardrobe,task,mslatte,0
transfer to do list,transfer to do list,task,mslatte,0
tosta juice,tosta juice,task,mslatte,0
tidy up resume,tidy up resume,task,mslatte,0
buy more floss,buy more floss,task,mslatte,0
talking points,talking points,task,mslatte,0
buy new trimmer,buy new trimmer,task,mslatte,0
contact lenovo,contact lenovo,task,mslatte,0
next email,next email,task,mslatte,0
buy return ticket,buy return ticket,task,mslatte,0
watch photography video,watch photography video,task,mslatte,0
storage winter clothes,storage winter clothes,task,mslatte,0
email joca,email joca,task,mslatte,0
pay darris,pay darris,task,mslatte,0
pay hoa bill,pay hoa bill,task,mslatte,0
hex drill bits,hex drill bits,task,mslatte,0
chem quiz corrections,chem quiz corrections,task,mslatte,0
pick up apoquel,pick up apoquel,task,mslatte,0
trip expense,trip expense,task,mslatte,0
get car insurance done,get car insurance done,task,mslatte,0
call skylight guy,call skylight guy,task,mslatte,0
renew camft,renew camft,task,mslatte,0
check meter readings,check meter readings,task,mslatte,0
organize attic,organize attic,task,mslatte,0
pay athleta bill,pay athleta bill,task,mslatte,0
respond to janaki,respond to janaki,task,mslatte,0
recurring deposit,recurring deposit,task,mslatte,0
download family pics,download family pics,task,mslatte,0
pick up bag from office,pick up bag from office,task,mslatte,0
find out about graduation,find out about graduation,task,mslatte,0
paint sale,paint sale,task,mslatte,0
mail retirement paperwork,mail retirement paperwork,task,mslatte,0
put calculator in bag,put calculator in bag,task,mslatte,0
reschedule dentist for me,reschedule dentist for me,task,mslatte,0
send social email,send social email,task,mslatte,0
update about us,update about us,task,mslatte,0
mom s purse,mom s purse,task,mslatte,0
email enam,email enam,task,mslatte,0
find trophy,find trophy,task,mslatte,0
order cameras,order cameras,task,mslatte,0
hair thursday,hair thursday,task,mslatte,0
health chart,health chart,task,mslatte,0
check out dojo,check out dojo,task,mslatte,0
respond to all text messages,respond to all text messages,task,mslatte,0
stuff on stairs,stuff on stairs,task,mslatte,0
papers graded,papers graded,task,mslatte,0
book curry,book curry,task,mslatte,0
reschedule doctors appts,reschedule doctors appts,task,mslatte,0
head lamp,head lamp,task,mslatte,0
vocab paragraph,vocab paragraph,task,mslatte,0
citibank new card,citibank new card,task,mslatte,0
change social security,change social security,task,mslatte,0
get card for mum,get card for mum,task,mslatte,0
put stuff in trunk,put stuff in trunk,task,mslatte,0
directv box,directv box,task,mslatte,0
target for returns,target for returns,task,mslatte,0
respond to weiwei,respond to weiwei,task,mslatte,0
clean inside van,clean inside van,task,mslatte,0
work on power point,work on power point,task,mslatte,0
send insurance,send insurance,task,mslatte,0
do some french,do some french,task,mslatte,0
get tobacco,get tobacco,task,mslatte,0
update pipeline sheet,update pipeline sheet,task,mslatte,0
finish background check,finish background check,task,mslatte,0
get pants from mom,get pants from mom,task,mslatte,0
call peiti,call peiti,task,mslatte,0
anna invoice,anna invoice,task,mslatte,0
pay for painting,pay for painting,task,mslatte,0
get wine beer,get wine beer,task,mslatte,0
clean upstairs bathrooms,clean upstairs bathrooms,task,mslatte,0
clean code,clean code,task,mslatte,0
update stats,update stats,task,mslatte,0
pulsar insurance,pulsar insurance,task,mslatte,0
cheddar jack shredded cheese,cheddar jack shredded cheese,task,mslatte,0
pick up meloxicam,pick up meloxicam,task,mslatte,0
renew opus card,renew opus card,task,mslatte,0
order shades,order shades,task,mslatte,0
check cpso,check cpso,task,mslatte,0
swimsuit,swimsuit,task,mslatte,0
process email inbox,process email inbox,task,mslatte,0
nhs interview,nhs interview,task,mslatte,0
dental cleaning appointment,dental cleaning appointment,task,mslatte,0
money from mum,money from mum,task,mslatte,0
paint kitchen ceiling,paint kitchen ceiling,task,mslatte,0
suitsupply return,suitsupply return,task,mslatte,0
adjustable dumbells,adjustable dumbells,task,mslatte,0
chainsaw tree,chainsaw tree,task,mslatte,0
dye my hair,dye my hair,task,mslatte,0
get more sponsors,get more sponsors,task,mslatte,0
buy gold spray paint,buy gold spray paint,task,mslatte,0
fix wardrobe,fix wardrobe,task,mslatte,0
top up screen wash,top up screen wash,task,mslatte,0
fold and put away towels,fold and put away towels,task,mslatte,0
dropbox expense report,dropbox expense report,task,mslatte,0
print out scores,print out scores,task,mslatte,0
wide trowel,wide trowel,task,mslatte,0
dental insurance card,dental insurance card,task,mslatte,0
mattress disposal,mattress disposal,task,mslatte,0
add slack,add slack,task,mslatte,0
order vistaprint,order vistaprint,task,mslatte,0
set up trampoline,set up trampoline,task,mslatte,0
rec room,rec room,task,mslatte,0
car air conditioner,car air conditioner,task,mslatte,0
call tintin,call tintin,task,mslatte,0
call careington,call careington,task,mslatte,0
call kenei,call kenei,task,mslatte,0
eimskip,eimskip,task,mslatte,0
return at buy buy baby,return at buy buy baby,task,mslatte,0
dartmouth bill,dartmouth bill,task,mslatte,0
call girls dentist,call girls dentist,task,mslatte,0
facebook setup,facebook setup,task,mslatte,0
publish blog,publish blog,task,mslatte,0
print out chapters,print out chapters,task,mslatte,0
organize dropbox google drive,organize dropbox google drive,task,mslatte,0
write to amy,write to amy,task,mslatte,0
crafting list,crafting list,task,mslatte,0
book stadium tour,book stadium tour,task,mslatte,0
prepare cheques,prepare cheques,task,mslatte,0
good meal,good meal,task,mslatte,0
text deepam,text deepam,task,mslatte,0
sort out top drawer,sort out top drawer,task,mslatte,0
utah tickets,utah tickets,task,mslatte,0
find camelbak,find camelbak,task,mslatte,0
watch skam,watch skam,task,mslatte,0
text lakshmana,text lakshmana,task,mslatte,0
physical notes,physical notes,task,mslatte,0
social calendar,social calendar,task,mslatte,0
under stairs,under stairs,task,mslatte,0
call mom wednesday,call mom wednesday,task,mslatte,0
worship leader meeting,worship leader meeting,task,mslatte,0
pay yohanna,pay yohanna,task,mslatte,0
maths finish questions,maths finish questions,task,mslatte,0
gyno paperwork,gyno paperwork,task,mslatte,0
outside tables,outside tables,task,mslatte,0
talk to praveen,talk to praveen,task,mslatte,0
worksource,worksource,task,mslatte,0
book turo,book turo,task,mslatte,0
clean organize bathroom,clean organize bathroom,task,mslatte,0
look for luggage,look for luggage,task,mslatte,0
buy hhn tickets,buy hhn tickets,task,mslatte,0
order table numbers,order table numbers,task,mslatte,0
bio final review,bio final review,task,mslatte,0
feed lambs,feed lambs,task,mslatte,0
call omprakaashve,call omprakaashve,task,mslatte,0
put away dog stuff,put away dog stuff,task,mslatte,0
saturn oil,saturn oil,task,mslatte,0
get chimney cleaned,get chimney cleaned,task,mslatte,0
pay federal taxes,pay federal taxes,task,mslatte,0
refinish table and chairs,refinish table and chairs,task,mslatte,0
life ring,life ring,task,mslatte,0
call rhea,call rhea,task,mslatte,0
wash coat,wash coat,task,mslatte,0
econs quiz,econs quiz,task,mslatte,0
reply to zack,reply to zack,task,mslatte,0
capstone application,capstone application,task,mslatte,0
install air conditioner,install air conditioner,task,mslatte,0
dojo points,dojo points,task,mslatte,0
call vik,call vik,task,mslatte,0
psat schedule,psat schedule,task,mslatte,0
start classes,start classes,task,mslatte,0
sell stethoscope,sell stethoscope,task,mslatte,0
look into suits,look into suits,task,mslatte,0
message fern,message fern,task,mslatte,0
clothes away in room,clothes away in room,task,mslatte,0
organize computer stuff,organize computer stuff,task,mslatte,0
buy day one,buy day one,task,mslatte,0
email people from conference,email people from conference,task,mslatte,0
pick up black ink,pick up black ink,task,mslatte,0
dance info,dance info,task,mslatte,0
monthly reconciliation,monthly reconciliation,task,mslatte,0
pick up referral,pick up referral,task,mslatte,0
copy maths notes,copy maths notes,task,mslatte,0
buy clothes bag,buy clothes bag,task,mslatte,0
slides for conference,slides for conference,task,mslatte,0
grab cards,grab cards,task,mslatte,0
summer registration,summer registration,task,mslatte,0
write song,write song,task,mslatte,0
email zohreh,email zohreh,task,mslatte,0
stat hw 2,stat hw 2,task,mslatte,0
discussion prep,discussion prep,task,mslatte,0
text larry,text larry,task,mslatte,0
tkam essay,tkam essay,task,mslatte,0
pictures to dropbox,pictures to dropbox,task,mslatte,0
set up color printer,set up color printer,task,mslatte,0
call margret,call margret,task,mslatte,0
graphics list,graphics list,task,mslatte,0
optometrist glasses,optometrist glasses,task,mslatte,0
buy card holder,buy card holder,task,mslatte,0
tampons,tampons,task,mslatte,0
email geraldine,email geraldine,task,mslatte,0
house bbq,house bbq,task,mslatte,0
call concord,call concord,task,mslatte,0
take yoghurt,take yoghurt,task,mslatte,0
sweep mop kitchen floor,sweep mop kitchen floor,task,mslatte,0
call prabakaran,call prabakaran,task,mslatte,0
pay jasen,pay jasen,task,mslatte,0
get ceiling paint,get ceiling paint,task,mslatte,0
send constant contact,send constant contact,task,mslatte,0
amazing ribs com,amazing ribs com,task,mslatte,0
paint sewing room,paint sewing room,task,mslatte,0
buy snacks for meeting,buy snacks for meeting,task,mslatte,0
call flame,call flame,task,mslatte,0
61 squats,61 squats,task,mslatte,0
ricotta,ricotta,task,mslatte,0
white shirt black pants,white shirt black pants,task,mslatte,0
follow up with pat,follow up with pat,task,mslatte,0
vacuum cleaner fix,vacuum cleaner fix,task,mslatte,0
get inhaler,get inhaler,task,mslatte,0
mail ups stuff,mail ups stuff,task,mslatte,0
contact granny,contact granny,task,mslatte,0
banana republic payment,banana republic payment,task,mslatte,0
take wellbutrin,take wellbutrin,task,mslatte,0
game cube controller,game cube controller,task,mslatte,0
practice demo,practice demo,task,mslatte,0
ollom milk,ollom milk,task,mslatte,0
cards printing,cards printing,task,mslatte,0
email kenaz,email kenaz,task,mslatte,0
order tend skin,order tend skin,task,mslatte,0
call rajkumar,call rajkumar,task,mslatte,0
visit fnb,visit fnb,task,mslatte,0
call sponsors,call sponsors,task,mslatte,0
email sibte,email sibte,task,mslatte,0
reg form,reg form,task,mslatte,0
loopy case,loopy case,task,mslatte,0
text re dinner,text re dinner,task,mslatte,0
replace mailbox,replace mailbox,task,mslatte,0
transfer lists,transfer lists,task,mslatte,0
revolutionary girl utena,revolutionary girl utena,task,mslatte,0
infographic copy,infographic copy,task,mslatte,0
sell daybed,sell daybed,task,mslatte,0
baby shiwer,baby shiwer,task,mslatte,0
presentation format,presentation format,task,mslatte,0
plan psychology essay,plan psychology essay,task,mslatte,0
arm day,arm day,task,mslatte,0
phone chris,phone chris,task,mslatte,0
impact training,impact training,task,mslatte,0
board dashboard,board dashboard,task,mslatte,0
credit balances,credit balances,task,mslatte,0
respond to jc,respond to jc,task,mslatte,0
get headphones for office,get headphones for office,task,mslatte,0
move carseat,move carseat,task,mslatte,0
contact shipping,contact shipping,task,mslatte,0
finalise catering,finalise catering,task,mslatte,0
refinish hardwood floors,refinish hardwood floors,task,mslatte,0
paint exterior windows,paint exterior windows,task,mslatte,0
collect wedding rings,collect wedding rings,task,mslatte,0
contact food trucks,contact food trucks,task,mslatte,0
pave driveway,pave driveway,task,mslatte,0
look into new tires,look into new tires,task,mslatte,0
ap review,ap review,task,mslatte,0
small bag,small bag,task,mslatte,0
buy tan,buy tan,task,mslatte,0
reservations for tea,reservations for tea,task,mslatte,0
eoi form,eoi form,task,mslatte,0
spotify music download,spotify music download,task,mslatte,0
check rent went through,check rent went through,task,mslatte,0
journal reflection,journal reflection,task,mslatte,0
math handout,math handout,task,mslatte,0
efiling,efiling,task,mslatte,0
download yoga app,download yoga app,task,mslatte,0
girls book,girls book,task,mslatte,0
read absalom absalom,read absalom absalom,task,mslatte,0
bedroom closet door,bedroom closet door,task,mslatte,0
make her a card,make her a card,task,mslatte,0
reply to tammera,reply to tammera,task,mslatte,0
equifax enrollment,equifax enrollment,task,mslatte,0
history paper 8,history paper 8,task,mslatte,0
mccorry,mccorry,task,mslatte,0
6st day of school,6st day of school,task,mslatte,0
analysis questions,analysis questions,task,mslatte,0
ticket follow up,ticket follow up,task,mslatte,0
pay rent for may,pay rent for may,task,mslatte,0
follow up new clients,follow up new clients,task,mslatte,0
gym 7,gym 7,task,mslatte,0
get snap,get snap,task,mslatte,0
dad s pc,dad s pc,task,mslatte,0
the gym,the gym,task,mslatte,0
respond to rushi,respond to rushi,task,mslatte,0
eu presentation,eu presentation,task,mslatte,0
alarm company,alarm company,task,mslatte,0
clean out inside of car,clean out inside of car,task,mslatte,0
mandatory security training,mandatory security training,task,mslatte,0
call mykyung,call mykyung,task,mslatte,0
ucla tickets,ucla tickets,task,mslatte,0
setup auto reply,setup auto reply,task,mslatte,0
play with the cat,play with the cat,task,mslatte,0
get books for class,get books for class,task,mslatte,0
buy potassium,buy potassium,task,mslatte,0
toilet seat cover,toilet seat cover,task,mslatte,0
put desk on craigslist,put desk on craigslist,task,mslatte,0
new years event,new years event,task,mslatte,0
email about thesis,email about thesis,task,mslatte,0
english final project,english final project,task,mslatte,0
tutoring plan,tutoring plan,task,mslatte,0
liability insurance forms,liability insurance forms,task,mslatte,0
work in shop,work in shop,task,mslatte,0
put earbuds in bag,put earbuds in bag,task,mslatte,0
networking schedule,networking schedule,task,mslatte,0
cracking coding interview,cracking coding interview,task,mslatte,0
atb,atb,task,mslatte,0
email mum photos,email mum photos,task,mslatte,0
get rid of old clothes,get rid of old clothes,task,mslatte,0
email rajnikant,email rajnikant,task,mslatte,0
roofs,roofs,task,mslatte,0
bring down desk,bring down desk,task,mslatte,0
email boby,email boby,task,mslatte,0
add starbucks card,add starbucks card,task,mslatte,0
razoo,razoo,task,mslatte,0
write script,write script,task,mslatte,0
call council re tax,call council re tax,task,mslatte,0
call for volunteers,call for volunteers,task,mslatte,0
oil paint brush,oil paint brush,task,mslatte,0
call cardiologist,call cardiologist,task,mslatte,0
phone expense reports,phone expense reports,task,mslatte,0
powerwash house,powerwash house,task,mslatte,0
excel exam,excel exam,task,mslatte,0
sap license,sap license,task,mslatte,0
pay velasquez,pay velasquez,task,mslatte,0
buy carbon monoxide detectors,buy carbon monoxide detectors,task,mslatte,0
work on essay,work on essay,task,mslatte,0
call himani,call himani,task,mslatte,0
science summary,science summary,task,mslatte,0
hotel for new york,hotel for new york,task,mslatte,0
sell bonds,sell bonds,task,mslatte,0
call tigi,call tigi,task,mslatte,0
check things,check things,task,mslatte,0
watch berserk,watch berserk,task,mslatte,0
hist essay,hist essay,task,mslatte,0
confirmation class,confirmation class,task,mslatte,0
practicum forms,practicum forms,task,mslatte,0
dad doctor,dad doctor,task,mslatte,0
go to a yoga class,go to a yoga class,task,mslatte,0
return amazon parcel,return amazon parcel,task,mslatte,0
buy from airport,buy from airport,task,mslatte,0
scene analysis,scene analysis,task,mslatte,0
call mom thank you,call mom,task,mslatte,1
email thang,email thang,task,mslatte,0
check citibank statement,check citibank statement,task,mslatte,0
respond to sandia,respond to sandia,task,mslatte,0
sort business cards,sort business cards,task,mslatte,0
put up art,put up art,task,mslatte,0
makers academy,makers academy,task,mslatte,0
apply to ymca,apply to ymca,task,mslatte,0
finish registering for classes,finish registering for classes,task,mslatte,0
desposit checks,desposit checks,task,mslatte,0
order picture frames,order picture frames,task,mslatte,0
call tahreem,call tahreem,task,mslatte,0
adp direct deposit,adp direct deposit,task,mslatte,0
9k plan,9k plan,task,mslatte,0
pay bills budget,pay bills budget,task,mslatte,0
car insurance email,car insurance email,task,mslatte,0
work info,work info,task,mslatte,0
upload webinar,upload webinar,task,mslatte,0
plan study schedule,plan study schedule,task,mslatte,0
charge portable batteries,charge portable batteries,task,mslatte,0
social summary,social summary,task,mslatte,0
book festival tickets,book festival tickets,task,mslatte,0
email tess,email tess,task,mslatte,0
icbc call,icbc call,task,mslatte,0
linux training,linux training,task,mslatte,0
write response to reviewers,write response to reviewers,task,mslatte,0
precal quiz,precal quiz,task,mslatte,0
follow up on resume,follow up on resume,task,mslatte,0
call noval,call noval,task,mslatte,0
handrails,handrails,task,mslatte,0
write up maths,write up maths,task,mslatte,0
landscape estimates,landscape estimates,task,mslatte,0
order panels,order panels,task,mslatte,0
tidy master bedroom,tidy master bedroom,task,mslatte,0
check dhl package,check dhl package,task,mslatte,0
occupancy permit,occupancy permit,task,mslatte,0
clean out email,clean out email,task,mslatte,0
call hugh,call hugh,task,mslatte,0
contact principals,contact principals,task,mslatte,0
read things fall apart,read things fall apart,task,mslatte,0
call arnaiz,call arnaiz,task,mslatte,0
simulation hw,simulation hw,task,mslatte,0
glossary of terms,glossary of terms,task,mslatte,0
pine nuts,pine nuts,task,mslatte,0
remember iphone charger,remember iphone charger,task,mslatte,0
buy polysporin,buy polysporin,task,mslatte,0
switch debit cards,switch debit cards,task,mslatte,0
organize living room,organize living room,task,mslatte,0
mega bus ticket,mega bus ticket,task,mslatte,0
install timer switch,install timer switch,task,mslatte,0
dr paper work,dr paper work,task,mslatte,0
call bpi,call bpi,task,mslatte,0
pick up and return books to library,pick up and return books to library,task,mslatte,0
campaign speech,campaign speech,task,mslatte,0
work reading,work reading,task,mslatte,0
call juber,call juber,task,mslatte,0
sort laptop out,sort laptop out,task,mslatte,0
set up standing order,set up standing order,task,mslatte,0
ap vocab,ap vocab,task,mslatte,0
flight cancel,flight cancel,task,mslatte,0
otf cancel,otf cancel,task,mslatte,0
bring piano,bring piano,task,mslatte,0
call for furniture,call for furniture,task,mslatte,0
swedish death cleaning,swedish death cleaning,task,mslatte,0
look in attic,look in attic,task,mslatte,0
mend work pants,mend work pants,task,mslatte,0
call tirumala,call tirumala,task,mslatte,0
call radhakrishna,call radhakrishna,task,mslatte,0
final verizon bill,final verizon bill,task,mslatte,0
pay the lawyer,pay the lawyer,task,mslatte,0
sign up for hellofresh,sign up for hellofresh,task,mslatte,0
call consular,call consular,task,mslatte,0
clean upstairs closet,clean upstairs closet,task,mslatte,0
email ossamu,email ossamu,task,mslatte,0
tutoring tuesday,tutoring tuesday,task,mslatte,0
check motor oil,check motor oil,task,mslatte,0
email salini,email salini,task,mslatte,0
order skirting boards,order skirting boards,task,mslatte,0
complete online orientation,complete online orientation,task,mslatte,0
make workout playlists,make workout playlists,task,mslatte,0
follow up with ibrahim,follow up with ibrahim,task,mslatte,0
print 0 copies of resume,print 0 copies of resume,task,mslatte,0
pick up front yard,pick up front yard,task,mslatte,0
intern gift,intern gift,task,mslatte,0
call bc housing,call bc housing,task,mslatte,0
office fax,office fax,task,mslatte,0
call dons,call dons,task,mslatte,0
pack jacket,pack jacket,task,mslatte,0
call affan,call affan,task,mslatte,0
buy veggie tray,buy veggie tray,task,mslatte,0
18 min cardio,18 min cardio,task,mslatte,0
return amazon textbook,return amazon textbook,task,mslatte,0
sew button on coat,sew button on coat,task,mslatte,0
do insurance forms,do insurance forms,task,mslatte,0
recruiting coordinator,recruiting coordinator,task,mslatte,0
sell bbq,sell bbq,task,mslatte,0
call yanyan,call yanyan,task,mslatte,0
songs for spotify,songs for spotify,task,mslatte,0
buy flights to chicago,buy flights to chicago,task,mslatte,0
make vacation request,make vacation request,task,mslatte,0
print children s bulletins,print children s bulletins,task,mslatte,0
make breakfast food,make breakfast food,task,mslatte,0
ezoo tickets,ezoo tickets,task,mslatte,0
sign voucher,sign voucher,task,mslatte,0
follow up w amazon,follow up w amazon,task,mslatte,0
kmp,kmp,task,mslatte,0
electricity rates,electricity rates,task,mslatte,0
tax vat,tax vat,task,mslatte,0
flyer redesign,flyer redesign,task,mslatte,0
call lowes about blinds,call lowes about blinds,task,mslatte,0
call tangerine,call tangerine,task,mslatte,0
organize apartment,organize apartment,task,mslatte,0
godaddy,godaddy,task,mslatte,0
book moscow flights,book moscow flights,task,mslatte,0
adwords training,adwords training,task,mslatte,0
call jenny,call jenny,task,mslatte,0
paint summerhouse,paint summerhouse,task,mslatte,0
review bylaws,review bylaws,task,mslatte,0
call kerrie,call kerrie,task,mslatte,0
find bose,find bose,task,mslatte,0
tbsp oil,tbsp oil,task,mslatte,0
fit bit set up,fit bit set up,task,mslatte,0
pick up gates,pick up gates,task,mslatte,0
measure mirrors,measure mirrors,task,mslatte,0
reply to tad,reply to tad,task,mslatte,0
call fernanda,call fernanda,task,mslatte,0
bring in office supplies,bring in office supplies,task,mslatte,0
call interviewee,call interviewee,task,mslatte,0
vacuum car clean,vacuum car clean,task,mslatte,0
interview preparation,interview preparation,task,mslatte,0
respond to tax guy,respond to tax guy,task,mslatte,0
get isic card,get isic card,task,mslatte,0
vacuum nursery,vacuum nursery,task,mslatte,0
tickets to arizona,tickets to arizona,task,mslatte,0
fix lotus notes,fix lotus notes,task,mslatte,0
survey for students,survey for students,task,mslatte,0
cleanup desk,cleanup desk,task,mslatte,0
toothpaste and toilet paper,toothpaste and toilet paper,task,mslatte,0
retirement questions,retirement questions,task,mslatte,0
plant pansies,plant pansies,task,mslatte,0
respond to mrinal,respond to mrinal,task,mslatte,0
garbage from basement,garbage from basement,task,mslatte,0
follow up with debbie,follow up with debbie,task,mslatte,0
oxidation and reduction,oxidation and reduction,task,mslatte,0
apply to saved linkedin jobs,apply to saved linkedin jobs,task,mslatte,0
clean data,clean data,task,mslatte,0
call eugeny,call eugeny,task,mslatte,0
finish budget,finish budget,task,mslatte,0
setup playstation,setup playstation,task,mslatte,0
call ancestry com,call ancestry com,task,mslatte,0
pick up dad at airport,pick up dad at airport,task,mslatte,0
pick up dry cleaning on friday,pick up dry cleaning on friday,task,mslatte,0
email dls,email dls,task,mslatte,0
clean bookshelf,clean bookshelf,task,mslatte,0
review class notes,review class notes,task,mslatte,0
write letter of interest,write letter of interest,task,mslatte,0
adapter for headphones,adapter for headphones,task,mslatte,0
new trim,new trim,task,mslatte,0
coo role,coo role,task,mslatte,0
spanish makeup,spanish makeup,task,mslatte,0
varsity tutors,varsity tutors,task,mslatte,0
present for christening,present for christening,task,mslatte,0
get more diapers,get more diapers,task,mslatte,0
zenmate,zenmate,task,mslatte,0
water meter cover,water meter cover,task,mslatte,0
read chapter 79,read chapter 79,task,mslatte,0
email dr chen,email dr chen,task,mslatte,0
complete apps,complete apps,task,mslatte,0
infographic resume,infographic resume,task,mslatte,0
thank karen,thank karen,task,mslatte,0
play starbucks for life,play starbucks for life,task,mslatte,0
semi sweet chocolate chips,semi sweet chocolate chips,task,mslatte,0
forbearance forms,forbearance forms,task,mslatte,0
visit mum and dad,visit mum and dad,task,mslatte,0
clean polo,clean polo,task,mslatte,0
cancel pt appointment,cancel pt appointment,task,mslatte,0
business test,business test,task,mslatte,0
look at roster,look at roster,task,mslatte,0
write prayers,write prayers,task,mslatte,0
book the tickets,book the tickets,task,mslatte,0
tattoo idea,tattoo idea,task,mslatte,0
book jersey flights,book jersey flights,task,mslatte,0
look at phone deals,look at phone deals,task,mslatte,0
get out fall stuff,get out fall stuff,task,mslatte,0
hair contract,hair contract,task,mslatte,0
get macbook pro,get macbook pro,task,mslatte,0
full system scan,full system scan,task,mslatte,0
money in safe,money in safe,task,mslatte,0
epf transfer,epf transfer,task,mslatte,0
buy wedding gifts,buy wedding gifts,task,mslatte,0
journal club app,journal club app,task,mslatte,0
download att app,download att app,task,mslatte,0
fix dripping sink,fix dripping sink,task,mslatte,0
fix mixer,fix mixer,task,mslatte,0
get tanks,get tanks,task,mslatte,0
email carr,email carr,task,mslatte,0
contact aysegul,contact aysegul,task,mslatte,0
neveen sugar,neveen sugar,task,mslatte,0
put make up on,put make up on,task,mslatte,0
pay guild,pay guild,task,mslatte,0
transition plan,transition plan,task,mslatte,0
make jams,make jams,task,mslatte,0
pay ton,pay ton,task,mslatte,0
return joanns,return joanns,task,mslatte,0
xmas flights,xmas flights,task,mslatte,0
pay mags,pay mags,task,mslatte,0
update ssl certificate,update ssl certificate,task,mslatte,0
subscription emails,subscription emails,task,mslatte,0
make yard signs,make yard signs,task,mslatte,0
renovate kitchen,renovate kitchen,task,mslatte,0
face bag,face bag,task,mslatte,0
email swarnim,email swarnim,task,mslatte,0
call lorilyn,call lorilyn,task,mslatte,0
clean up room and kitchen,clean up room and kitchen,task,mslatte,0
book wahaca,book wahaca,task,mslatte,0
hdd s,hdd s,task,mslatte,0
fix bathroom fan,fix bathroom fan,task,mslatte,0
email vida,email vida,task,mslatte,0
contact american funds,contact american funds,task,mslatte,0
question cards,question cards,task,mslatte,0
post furniture,post furniture,task,mslatte,0
income averaging,income averaging,task,mslatte,0
